Date/time (CDT),POWER (MW),WIND SP (m/s)
8/6/2019 19:55,14.25050763,5.51238077
8/6/2019 20:00,0,3.286347822
8/6/2019 20:05,8.019028638,4.569506018
8/6/2019 20:10,0,3.928003109
8/6/2019 20:15,7.033631468,4.381924969
8/6/2019 20:20,0,3.611700908
8/6/2019 20:25,8.604735917,4.673537319
8/6/2019 20:30,9.603518494,4.840154159
8/6/2019 20:35,10.00648301,4.903976222
8/6/2019 20:40,0,3.37802302
8/6/2019 20:45,0,2.769406011
8/6/2019 20:50,0,3.274680291
8/6/2019 20:55,19.90123927,6.160763209
8/6/2019 21:00,8.138450506,4.591134213
8/6/2019 21:05,12.0086288,5.206672214
8/6/2019 21:10,15.70248797,5.693577725
8/6/2019 21:15,12.72892115,5.308758419
8/6/2019 21:20,12.88763881,5.330732412
8/6/2019 21:25,0,3.947191273
8/6/2019 21:30,7.766941653,4.523108437
8/6/2019 21:35,10.43747541,4.970294315
8/6/2019 21:40,8.548355649,4.663740599
8/6/2019 21:45,13.45367884,5.407660888
8/6/2019 21:50,9.166103712,4.768738367
8/6/2019 21:55,5.295678742,4.000999819
8/6/2019 22:00,8.370736562,4.632581675
8/6/2019 22:05,0,2.791426685
8/6/2019 22:10,7.79012305,4.527418194
8/6/2019 22:15,9.214413649,4.776740337
8/6/2019 22:20,6.683963791,4.310997349
8/6/2019 22:25,0,3.635862736
8/6/2019 22:30,9.675933967,4.851758475
8/6/2019 22:35,0,3.588482103
8/6/2019 22:40,0,2.788998537
8/6/2019 22:45,0,2.407143279
8/6/2019 22:50,10.02049472,4.906163092
8/6/2019 22:55,7.386590478,4.451089395
8/6/2019 23:00,0,3.93741276
8/6/2019 23:05,0,2.892260904
8/6/2019 23:10,13.74380118,5.446256007
8/6/2019 23:15,9.051242473,4.749594919
8/6/2019 23:20,8.016830253,4.569105791
8/6/2019 23:25,0,3.749590096
8/6/2019 23:30,0,3.726857505
8/6/2019 23:35,5.953038126,4.15400448
8/6/2019 23:40,7.059743943,4.387123019
8/6/2019 23:45,0,3.830428723
8/6/2019 23:50,0,3.248782543
8/6/2019 23:55,7.292781203,4.432933902
8/7/2019 0:00,6.92815631,4.360791859
8/7/2019 0:05,11.50388906,5.132677678
8/7/2019 0:10,7.236220043,4.421909101
8/7/2019 0:15,6.169950118,4.20192141
8/7/2019 0:20,8.61435611,4.675204495
8/7/2019 0:25,8.332238888,4.625767956
8/7/2019 0:30,7.036620521,4.382520657
8/7/2019 0:35,6.672020038,4.30852981
8/7/2019 0:40,11.19379986,5.086139605
8/7/2019 0:45,10.47272017,4.9756329
8/7/2019 0:50,10.06655995,4.913337787
8/7/2019 0:55,11.7689677,5.171801974
8/7/2019 1:00,9.623264676,4.843324411
8/7/2019 1:05,9.952519424,4.895533988
8/7/2019 1:10,10.07103017,4.914032814
8/7/2019 1:15,9.794811298,4.870678271
8/7/2019 1:20,7.372219806,4.448318532
8/7/2019 1:25,7.743748691,4.518787614
8/7/2019 1:30,0,3.52864458
8/7/2019 1:35,0,3.289893148
8/7/2019 1:40,0,2.20363801
8/7/2019 1:45,0,3.074647465
8/7/2019 1:50,0,3.313319797
8/7/2019 1:55,0,3.171506379
8/7/2019 2:00,0,2.681154607
8/7/2019 2:05,0,3.596996604
8/7/2019 2:10,0,3.522978569
8/7/2019 2:15,0,3.420000602
8/7/2019 2:20,0,3.615870415
8/7/2019 2:25,0,3.911563028
8/7/2019 2:30,6.533005574,4.279582818
8/7/2019 2:35,6.107278136,4.188197967
8/7/2019 2:40,6.795464755,4.333887384
8/7/2019 2:45,7.881379831,4.544298431
8/7/2019 2:50,7.2117659,4.417124088
8/7/2019 2:55,7.622245623,4.4960042
8/7/2019 3:00,9.559999861,4.833151249
8/7/2019 3:05,8.751854107,4.698893146
8/7/2019 3:10,8.921139579,4.727706806
8/7/2019 3:15,9.518717185,4.826487689
8/7/2019 3:20,9.581172542,4.836561058
8/7/2019 3:25,8.71413825,4.692421129
8/7/2019 3:30,9.248272941,4.782331416
8/7/2019 3:35,8.205751744,4.603226325
8/7/2019 3:40,8.700005657,4.689990988
8/7/2019 3:45,8.990735281,4.739442676
8/7/2019 3:50,9.234236522,4.78001535
8/7/2019 3:55,8.609690724,4.674396146
8/7/2019 4:00,9.179017706,4.770880274
8/7/2019 4:05,10.8109622,5.027482262
8/7/2019 4:10,12.98338859,5.343901558
8/7/2019 4:15,13.38525387,5.398477574
8/7/2019 4:20,14.27855861,5.515995292
8/7/2019 4:25,14.84248901,5.587677634
8/7/2019 4:30,19.76553367,6.146795101
8/7/2019 4:35,22.20335695,6.388565143
8/7/2019 4:40,38.65379232,7.681635724
8/7/2019 4:45,38.65072541,7.681432557
8/7/2019 4:50,43.17162186,7.969953609
8/7/2019 4:55,46.77883906,8.173837031
8/7/2019 5:00,59.37130351,8.802756296
8/7/2019 5:05,84.41408665,9.875448839
8/7/2019 5:10,83.35239549,10.42038216
8/7/2019 5:15,84.84697886,10.4889271
8/7/2019 5:20,84.88904114,10.49084599
8/7/2019 5:25,84.81443447,9.890919986
8/7/2019 5:30,81.67156015,10.3424369
8/7/2019 5:35,91.29668569,10.77698375
8/7/2019 5:40,84.46229659,10.4713521
8/7/2019 5:45,75.91505455,10.06816796
8/7/2019 5:50,75.84961651,10.06498148
8/7/2019 5:55,78.78301241,10.20627438
8/7/2019 6:00,84.21094027,9.867579546
8/7/2019 6:05,80.62449997,9.726502108
8/7/2019 6:10,79.44092591,9.679021196
8/7/2019 6:15,82.85050593,10.39720451
8/7/2019 6:20,91.65276595,10.79253972
8/7/2019 6:25,80.23846401,10.27523964
8/7/2019 6:30,91.85304745,10.80127407
8/7/2019 6:35,92.61870073,10.83456391
8/7/2019 6:40,81.07574358,10.31458338
8/7/2019 6:45,79.85596331,9.695724812
8/7/2019 6:50,70.16101134,9.289178916
8/7/2019 6:55,76.62321296,9.56404058
8/7/2019 7:00,75.10307983,9.500826934
8/7/2019 7:05,81.26567427,9.752028585
8/7/2019 7:10,77.72143483,10.1555022
8/7/2019 7:15,85.95717203,9.934812183
8/7/2019 7:20,82.30155139,9.79298477
8/7/2019 7:25,83.91818117,9.856216465
8/7/2019 7:30,84.63802208,9.884108716
8/7/2019 7:35,86.45218427,9.953703837
8/7/2019 7:40,75.14301675,10.03047079
8/7/2019 7:45,75.4248434,10.04425804
8/7/2019 7:50,84.8245333,9.891309612
8/7/2019 7:55,74.39728714,9.471184807
8/7/2019 8:00,69.34675861,9.253355959
8/7/2019 8:05,79.92785912,9.698612407
8/7/2019 8:10,79.34740386,9.675249217
8/7/2019 8:15,84.73338262,9.887791762
8/7/2019 8:20,86.49873865,9.955476798
8/7/2019 8:25,83.27105872,9.831004416
8/7/2019 8:30,83.40479382,9.836225526
8/7/2019 8:35,76.95169883,9.577589571
8/7/2019 8:40,73.45200654,9.431187344
8/7/2019 8:45,83.15456566,9.826451857
8/7/2019 8:50,77.859496,9.614832477
8/7/2019 8:55,78.78351716,9.652442756
8/7/2019 9:00,80.21756126,10.27425437
8/7/2019 9:05,86.86265089,10.58027083
8/7/2019 9:10,84.35456119,10.46642167
8/7/2019 9:15,87.0361725,9.975897996
8/7/2019 9:20,79.30419321,10.23105481
8/7/2019 9:25,76.59764561,10.10131107
8/7/2019 9:30,83.05487507,9.822552537
8/7/2019 9:35,52.76674974,8.486101514
8/7/2019 9:40,47.6876978,8.222980752
8/7/2019 9:45,44.93130976,8.071825302
8/7/2019 9:50,50.57937716,8.375076291
8/7/2019 9:55,58.74772746,8.773955802
8/7/2019 10:00,80.13010332,9.70672592
8/7/2019 10:05,76.05531358,10.07499241
8/7/2019 10:10,93.84,11.02542881
8/7/2019 10:15,92.43515228,10.82659787
8/7/2019 10:20,93.84,10.9634894
8/7/2019 10:25,93.84,11.26918894
8/7/2019 10:30,93.84,11.4338008
8/7/2019 10:35,93.84,11.50491131
8/7/2019 10:40,93.84,11.61831004
8/7/2019 10:45,93.84,11.49934464
8/7/2019 10:50,93.84,10.90538301
8/7/2019 10:55,80.7839593,10.30089943
8/7/2019 11:00,81.20170504,10.32048179
8/7/2019 11:05,86.54327307,10.5658801
8/7/2019 11:10,90.99223596,10.76365562
8/7/2019 11:15,89.86387114,10.71403298
8/7/2019 11:20,91.42480978,10.78258508
8/7/2019 11:25,87.52411192,10.60997831
8/7/2019 11:30,77.64083177,10.15163069
8/7/2019 11:35,84.97396855,10.49471873
8/7/2019 11:40,89.61501986,10.70304086
8/7/2019 11:45,86.07073994,10.54453192
8/7/2019 11:50,83.48590002,10.42653385
8/7/2019 11:55,80.61875495,10.293139
8/7/2019 12:00,88.03038722,10.63262852
8/7/2019 12:05,87.27498725,10.59880494
8/7/2019 12:10,77.78788202,10.15869202
8/7/2019 12:15,78.81146413,10.20762963
8/7/2019 12:20,78.9184558,10.21272344
8/7/2019 12:25,78.97244057,10.2152921
8/7/2019 12:30,78.08504911,9.62404066
8/7/2019 12:35,76.91480715,9.576069845
8/7/2019 12:40,81.84239495,10.35040134
8/7/2019 12:45,84.07442133,10.45358416
8/7/2019 12:50,85.62768728,10.52445387
8/7/2019 12:55,77.1206483,10.12658863
8/7/2019 13:00,80.36972197,9.716321023
8/7/2019 13:05,75.31056473,9.509505366
8/7/2019 13:10,62.49607625,8.943944947
8/7/2019 13:15,61.54818685,8.901653339
8/7/2019 13:20,65.32527972,9.072162849
8/7/2019 13:25,53.20364229,8.507886371
8/7/2019 13:30,59.74669625,8.819991307
8/7/2019 13:35,50.81776701,8.387338796
8/7/2019 13:40,58.61450404,8.76777478
8/7/2019 13:45,64.75287282,9.045768745
8/7/2019 13:50,60.84182819,8.86983779
8/7/2019 13:55,78.97461474,9.660183962
8/7/2019 14:00,61.96561964,8.920334081
8/7/2019 14:05,84.83117263,10.48820587
8/7/2019 14:10,92.14738479,10.81409038
8/7/2019 14:15,77.60625006,9.604472367
8/7/2019 14:20,37.02485233,7.572177465
8/7/2019 14:25,53.14515205,8.504977195
8/7/2019 14:30,47.41043684,8.208059202
8/7/2019 14:35,37.3409856,7.593667861
8/7/2019 14:40,62.95434222,8.964228816
8/7/2019 14:45,67.90238064,9.189109725
8/7/2019 14:50,86.12811566,9.941344317
8/7/2019 14:55,83.67441077,9.846734489
8/7/2019 15:00,69.14662679,9.244507997
8/7/2019 15:05,46.12796382,8.138228034
8/7/2019 15:10,57.61622075,8.721139895
8/7/2019 15:15,48.09621552,8.244855244
8/7/2019 15:20,55.27620889,8.609545712
8/7/2019 15:25,54.9560593,8.59402007
8/7/2019 15:30,48.53494424,8.268202081
8/7/2019 15:35,53.19978373,8.507694525
8/7/2019 15:40,40.28805067,7.788403147
8/7/2019 15:45,50.45606077,8.368717036
8/7/2019 15:50,53.99156879,8.546857951
8/7/2019 15:55,42.12289343,7.904888293
8/7/2019 16:00,36.86991033,7.561599986
8/7/2019 16:05,43.99215182,8.018833367
8/7/2019 16:10,46.37574292,8.151825354
8/7/2019 16:15,49.19270634,8.30292764
8/7/2019 16:20,39.98606904,7.768894834
8/7/2019 16:25,26.01309908,6.733035543
8/7/2019 16:30,26.23312775,6.751866479
8/7/2019 16:35,23.38504224,6.499384252
8/7/2019 16:40,21.9717209,6.366381654
8/7/2019 16:45,18.02664467,5.961662644
8/7/2019 16:50,23.6007412,6.519205144
8/7/2019 16:55,18.91361163,6.057605853
8/7/2019 17:00,25.55821838,6.69376391
8/7/2019 17:05,25.4911798,6.687936705
8/7/2019 17:10,26.58884903,6.782087915
8/7/2019 17:15,22.50093706,6.416837632
8/7/2019 17:20,28.59812239,6.947893914
8/7/2019 17:25,27.82734377,6.885241346
8/7/2019 17:30,29.73928566,7.038819841
8/7/2019 17:35,35.00688056,7.43203038
8/7/2019 17:40,35.64219233,7.476720431
8/7/2019 17:45,30.59870255,7.105980466
8/7/2019 17:50,19.7607274,6.146299217
8/7/2019 17:55,39.35811017,7.728011346
8/7/2019 18:00,35.42682083,7.461630386
8/7/2019 18:05,13.34011284,5.392402049
8/7/2019 18:10,20.23994277,6.195349645
8/7/2019 18:15,26.61703723,6.78447112
8/7/2019 18:20,41.08416876,7.839370197
8/7/2019 18:25,38.30818102,7.658672801
8/7/2019 18:30,31.18231623,7.150874058
8/7/2019 18:35,20.76401861,6.248109206
8/7/2019 18:40,32.60745974,7.258195486
8/7/2019 18:45,21.19742782,6.29107129
8/7/2019 18:50,17.87434181,5.944825578
8/7/2019 18:55,29.23661914,6.998942314
8/7/2019 19:00,39.17234928,7.715834045
8/7/2019 19:05,30.88563693,7.128123124
8/7/2019 19:10,25.6518789,6.701888053
8/7/2019 19:15,26.76992044,6.797367435
8/7/2019 19:20,13.23902579,5.378746875
8/7/2019 19:25,19.22631032,6.090649554
8/7/2019 19:30,18.09069414,5.968714983
8/7/2019 19:35,30.08930612,7.066326979
8/7/2019 19:40,18.56179424,6.019987967
8/7/2019 19:45,14.06547476,5.488418622
8/7/2019 19:50,32.71568653,7.266216797
8/7/2019 19:55,21.01839902,6.273396895
8/7/2019 20:00,21.80674922,6.350486821
8/7/2019 20:05,20.20964527,6.192271702
8/7/2019 20:10,26.93433333,6.811181362
8/7/2019 20:15,26.6823643,6.789987779
8/7/2019 20:20,29.13643652,6.990982381
8/7/2019 20:25,15.97092487,5.725838832
8/7/2019 20:30,53.81970881,8.538391983
8/7/2019 20:35,21.66081988,6.33635941
8/7/2019 20:40,16.74299147,5.816656926
8/7/2019 20:45,17.49384802,5.902339872
8/7/2019 20:50,26.92268795,6.810204782
8/7/2019 20:55,25.21290748,6.663638004
8/7/2019 21:00,25.88029449,6.721617889
8/7/2019 21:05,27.25045549,6.837583895
8/7/2019 21:10,27.29803016,6.841539535
8/7/2019 21:15,31.58658099,7.181644091
8/7/2019 21:20,25.38304438,6.678515551
8/7/2019 21:25,28.82202134,6.965881009
8/7/2019 21:30,18.95715062,6.062228553
8/7/2019 21:35,48.25424226,8.253281825
8/7/2019 21:40,31.50393973,7.175375411
8/7/2019 21:45,14.31649423,5.520875983
8/7/2019 21:50,21.74821446,6.344827703
8/7/2019 21:55,16.30454715,5.765434081
8/7/2019 22:00,20.23531007,6.194879206
8/7/2019 22:05,22.33379774,6.400989117
8/7/2019 22:10,20.05710621,6.176728017
8/7/2019 22:15,20.14912338,6.186113975
8/7/2019 22:20,17.58370106,5.912427948
8/7/2019 22:25,28.99398067,6.979632012
8/7/2019 22:30,12.36799502,5.258100281
8/7/2019 22:35,23.50975846,6.51085947
8/7/2019 22:40,15.5258696,5.672150455
8/7/2019 22:45,33.46386095,7.321190166
8/7/2019 22:50,34.12517911,7.369103425
8/7/2019 22:55,18.48184236,6.01137268
8/7/2019 23:00,13.99539177,5.479287863
8/7/2019 23:05,16.89535275,5.834247542
8/7/2019 23:10,20.68812562,6.240524597
8/7/2019 23:15,19.82643294,6.153071352
8/7/2019 23:20,20.46045488,6.217659174
8/7/2019 23:25,26.37229728,6.76372258
8/7/2019 23:30,27.2933044,6.841146814
8/7/2019 23:35,27.50509501,6.858702522
8/7/2019 23:40,21.83361759,6.353081036
8/7/2019 23:45,29.91800331,7.052891573
8/7/2019 23:50,29.07768767,6.986306001
8/7/2019 23:55,23.37013234,6.498009641
8/8/2019 0:00,17.26652668,5.876662623
8/8/2019 0:05,30.35375211,7.086967912
8/8/2019 0:10,26.69940496,6.791425319
8/8/2019 0:15,28.01657587,6.9007297
8/8/2019 0:20,35.2859495,7.451727097
8/8/2019 0:25,27.86597241,6.888408761
8/8/2019 0:30,34.03314444,7.362472704
8/8/2019 0:35,40.50480073,7.802345399
8/8/2019 0:40,33.48252973,7.322551358
8/8/2019 0:45,32.00072282,7.212894855
8/8/2019 0:50,31.81462433,7.198885596
8/8/2019 0:55,36.18062043,7.514181403
8/8/2019 1:00,40.86461332,7.825380611
8/8/2019 1:05,30.01760716,7.060709798
8/8/2019 1:10,28.52582232,6.942065479
8/8/2019 1:15,33.56911316,7.328857791
8/8/2019 1:20,43.83311217,8.009780896
8/8/2019 1:25,39.77591668,7.755260751
8/8/2019 1:30,40.03847393,7.772287269
8/8/2019 1:35,38.68613679,7.683777723
8/8/2019 1:40,35.27295057,7.450811941
8/8/2019 1:45,37.17884897,7.582661206
8/8/2019 1:50,36.11766322,7.509820445
8/8/2019 1:55,38.10676602,7.645226734
8/8/2019 2:00,42.76531961,7.944872147
8/8/2019 2:05,42.07356218,7.901801212
8/8/2019 2:10,48.26764409,8.253995566
8/8/2019 2:15,49.18791869,8.302676069
8/8/2019 2:20,48.02227515,8.240905763
8/8/2019 2:25,49.435334,8.315654165
8/8/2019 2:30,49.7194513,8.330501096
8/8/2019 2:35,48.76579397,8.280427013
8/8/2019 2:40,56.43012079,8.664983521
8/8/2019 2:45,62.97424201,8.965107257
8/8/2019 2:50,58.26405698,8.751467958
8/8/2019 2:55,49.55191581,8.321753562
8/8/2019 3:00,35.98690587,7.500746845
8/8/2019 3:05,53.87374793,8.541056049
8/8/2019 3:10,56.20867194,8.654406835
8/8/2019 3:15,67.68838256,9.17951325
8/8/2019 3:20,59.52042689,8.80961203
8/8/2019 3:25,54.58770854,8.576077743
8/8/2019 3:30,60.74150444,8.865297912
8/8/2019 3:35,77.77805812,10.15822052
8/8/2019 3:40,81.42466698,10.33090942
8/8/2019 3:45,88.08984161,10.6352835
8/8/2019 3:50,63.44709022,8.985922844
8/8/2019 3:55,59.19642573,8.794701029
8/8/2019 4:00,92.58807348,10.83323531
8/8/2019 4:05,93.84,11.0010397
8/8/2019 4:10,92.14126591,10.81382419
8/8/2019 4:15,76.27820626,10.08582235
8/8/2019 4:20,71.84959715,9.362588058
8/8/2019 4:25,41.90618901,7.891309214
8/8/2019 4:30,30.49066309,7.097607217
8/8/2019 4:35,0,3.090921637
8/8/2019 4:40,0,3.264396635
8/8/2019 4:45,0,2.921149791
8/8/2019 4:50,0,2.719415684
8/8/2019 4:55,0,2.745442315
8/8/2019 5:00,0,3.188447276
8/8/2019 5:05,0,2.439027357
8/8/2019 5:10,0,2.796188843
8/8/2019 5:15,0,2.502907427
8/8/2019 5:20,0,3.213939534
8/8/2019 5:25,0,3.774875798
8/8/2019 5:30,0,3.867907585
8/8/2019 5:35,0,3.902105135
8/8/2019 5:40,0,3.851970067
8/8/2019 5:45,0,3.221976735
8/8/2019 5:50,0,2.844381165
8/8/2019 5:55,0,3.542497576
8/8/2019 6:00,9.484306579,4.820918046
8/8/2019 6:05,17.80755591,5.937412232
8/8/2019 6:10,29.70840834,7.036382939
8/8/2019 6:15,36.88519841,7.562644979
8/8/2019 6:20,49.12901075,8.299579291
8/8/2019 6:25,54.20290238,8.557242395
8/8/2019 6:30,60.23471985,8.842283438
8/8/2019 6:35,63.77609198,9.000364696
8/8/2019 6:40,69.19216947,9.246522978
8/8/2019 6:45,74.48571166,9.474908808
8/8/2019 6:50,63.86876365,9.004692341
8/8/2019 6:55,58.21670198,8.749259153
8/8/2019 7:00,85.12688691,9.90296044
8/8/2019 7:05,86.09696806,10.54571863
8/8/2019 7:10,87.67094807,10.61655538
8/8/2019 7:15,85.93476383,10.5383762
8/8/2019 7:20,80.362457,10.28108111
8/8/2019 7:25,78.43696137,10.1897679
8/8/2019 7:30,76.02889658,10.07370763
8/8/2019 7:35,86.52112657,9.956329183
8/8/2019 7:40,78.65167306,9.647094508
8/8/2019 7:45,63.28692612,8.978884464
8/8/2019 7:50,37.74788826,7.621150868
8/8/2019 7:55,36.74016584,7.552719854
8/8/2019 8:00,49.21477282,8.304086918
8/8/2019 8:05,38.42037352,7.666142121
8/8/2019 8:10,31.40205682,7.167632066
8/8/2019 8:15,35.42473406,7.461483877
8/8/2019 8:20,45.34997894,8.095197511
8/8/2019 8:25,61.52957458,8.90081833
8/8/2019 8:30,61.2188019,8.886849581
8/8/2019 8:35,60.48813232,8.853808618
8/8/2019 8:40,64.45653613,9.032042885
8/8/2019 8:45,59.47227586,8.807399683
8/8/2019 8:50,52.46539822,8.471000906
8/8/2019 8:55,44.40859653,8.042428566
8/8/2019 9:00,46.89934805,8.180391651
8/8/2019 9:05,46.7964186,8.174793942
8/8/2019 9:10,45.47146193,8.101950841
8/8/2019 9:15,48.632891,8.273393967
8/8/2019 9:20,53.09410675,8.502436468
8/8/2019 9:25,55.94243542,8.641652021
8/8/2019 9:30,56.4722526,8.666992472
8/8/2019 9:35,51.39937688,8.417086874
8/8/2019 9:40,51.18058612,8.405924191
8/8/2019 9:45,55.28223502,8.60983734
8/8/2019 9:50,56.79069444,8.682142468
8/8/2019 9:55,57.69565074,8.724871272
8/8/2019 10:00,61.65562075,8.906469701
8/8/2019 10:05,67.31292834,9.162627152
8/8/2019 10:10,67.14202147,9.154919653
8/8/2019 10:15,68.88854412,9.233072575
8/8/2019 10:20,67.07147974,9.151734547
8/8/2019 10:25,53.83234936,8.539015316
8/8/2019 10:30,45.58797085,8.108415732
8/8/2019 10:35,48.2372034,8.252374185
8/8/2019 10:40,49.34959885,8.311162148
8/8/2019 10:45,45.21647088,8.087760986
8/8/2019 10:50,45.87601759,8.124349178
8/8/2019 10:55,43.78170022,8.006849603
8/8/2019 11:00,39.28921501,7.723499498
8/8/2019 11:05,31.75055965,7.194050249
8/8/2019 11:10,25.07889053,6.651871515
8/8/2019 11:15,27.70099249,6.874860348
8/8/2019 11:20,24.16259985,6.570271597
8/8/2019 11:25,25.56347831,6.694220687
8/8/2019 11:30,19.46663616,6.115801595
8/8/2019 11:35,17.54129347,5.907671011
8/8/2019 11:40,15.06611656,5.615600513
8/8/2019 11:45,11.59197687,5.145745063
8/8/2019 11:50,12.9236466,5.335692446
8/8/2019 11:55,18.2821128,5.989692937
8/8/2019 12:00,23.17311634,6.479790414
8/8/2019 12:05,23.27093133,6.488848858
8/8/2019 12:10,18.51508475,6.014957769
8/8/2019 12:15,19.4035312,6.109217379
8/8/2019 12:20,23.48272685,6.508375743
8/8/2019 12:25,26.79638607,6.799594902
8/8/2019 12:30,24.92192464,6.638036446
8/8/2019 12:35,23.31371824,6.492803246
8/8/2019 12:40,32.20393891,7.228130808
8/8/2019 12:45,39.36442224,7.728424452
8/8/2019 12:50,41.51291585,7.866545973
8/8/2019 12:55,38.35199175,7.661591274
8/8/2019 13:00,39.04167002,7.707244459
8/8/2019 13:05,45.37171657,8.096406857
8/8/2019 13:10,47.31040642,8.202660701
8/8/2019 13:15,69.45117711,9.257965568
8/8/2019 13:20,49.46437067,8.31717427
8/8/2019 13:25,47.79308353,8.228636336
8/8/2019 13:30,44.23870219,8.032821474
8/8/2019 13:35,52.62482977,8.478997559
8/8/2019 13:40,56.50632447,8.668616332
8/8/2019 13:45,61.20513182,8.886233983
8/8/2019 13:50,54.90311583,8.591446432
8/8/2019 13:55,49.65050134,8.32690353
8/8/2019 14:00,60.69084274,8.863003342
8/8/2019 14:05,60.25554499,8.843231855
8/8/2019 14:10,71.91393299,9.365361965
8/8/2019 14:15,66.72951784,9.136262301
8/8/2019 14:20,61.01653225,8.877730937
8/8/2019 14:25,59.03133285,8.787081039
8/8/2019 14:30,79.84198628,9.695163241
8/8/2019 14:35,78.99536019,10.21638233
8/8/2019 14:40,82.93943708,9.818033342
8/8/2019 14:45,82.17857886,9.788140894
8/8/2019 14:50,55.25231943,8.608389387
8/8/2019 14:55,50.55591077,8.373867004
8/8/2019 15:00,88.210954,10.64068866
8/8/2019 15:05,87.0759809,9.977407247
8/8/2019 15:10,92.62532327,10.83485116
8/8/2019 15:15,81.33050771,10.32650775
8/8/2019 15:20,78.40847098,9.637213214
8/8/2019 15:25,60.38505549,8.849124815
8/8/2019 15:30,68.92652709,9.234757371
8/8/2019 15:35,62.53786765,8.945799074
8/8/2019 15:40,53.82942127,8.538870935
8/8/2019 15:45,43.25697536,7.975202548
8/8/2019 15:50,29.25485426,7.000391331
8/8/2019 15:55,30.78655493,7.120492552
8/8/2019 16:00,42.09524689,7.903158508
8/8/2019 16:05,31.12726672,7.146663509
8/8/2019 16:10,30.57430766,7.104091544
8/8/2019 16:15,29.85761569,7.048143103
8/8/2019 16:20,38.72707882,7.686487381
8/8/2019 16:25,32.81053995,7.273232397
8/8/2019 16:30,34.90430595,7.424764348
8/8/2019 16:35,33.53739711,7.326548966
8/8/2019 16:40,34.22937266,7.376595771
8/8/2019 16:45,30.92244199,7.130953424
8/8/2019 16:50,29.49560982,7.01954235
8/8/2019 16:55,25.47288962,6.686345082
8/8/2019 17:00,20.49054643,6.22069107
8/8/2019 17:05,16.05187299,5.735496278
8/8/2019 17:10,15.30413927,5.645018902
8/8/2019 17:15,12.11793825,5.222422563
8/8/2019 17:20,14.22306805,5.508840437
8/8/2019 17:25,17.80387731,5.937003363
8/8/2019 17:30,18.42409266,6.00513427
8/8/2019 17:35,26.25742089,6.753939087
8/8/2019 17:40,37.36248949,7.595125259
8/8/2019 17:45,40.23220931,7.784803104
8/8/2019 17:50,38.15936804,7.648742903
8/8/2019 17:55,22.16746219,6.385137732
8/8/2019 18:00,33.72269776,7.340017727
8/8/2019 18:05,27.91625694,6.892527513
8/8/2019 18:10,35.53872631,7.469478674
8/8/2019 18:15,52.86938321,8.491230548
8/8/2019 18:20,54.97839848,8.595105475
8/8/2019 18:25,45.70959547,8.115152082
8/8/2019 18:30,31.71124441,7.19107967
8/8/2019 18:35,36.77326228,7.554987065
8/8/2019 18:40,43.15070586,7.968666294
8/8/2019 18:45,48.57014527,8.270068839
8/8/2019 18:50,32.87503113,7.27799461
8/8/2019 18:55,58.81650043,8.777142713
8/8/2019 19:00,69.46283937,9.258480115
8/8/2019 19:05,45.80273138,8.120302014
8/8/2019 19:10,66.79509296,9.1392334
8/8/2019 19:15,68.15467283,9.200397412
8/8/2019 19:20,49.14293479,8.300311512
8/8/2019 19:25,51.25997288,8.409978379
8/8/2019 19:30,33.77144301,7.343552623
8/8/2019 19:35,42.16982185,7.907822772
8/8/2019 19:40,54.73734809,8.583376944
8/8/2019 19:45,48.10730064,8.24544698
8/8/2019 19:50,21.05584344,6.277101865
8/8/2019 19:55,43.31306174,7.978647904
8/8/2019 20:00,56.5599355,8.671170025
8/8/2019 20:05,62.15802264,8.928914474
8/8/2019 20:10,62.65203057,8.950859594
8/8/2019 20:15,61.69819012,8.908376485
8/8/2019 20:20,57.17447667,8.700321575
8/8/2019 20:25,42.42289474,7.923610251
8/8/2019 20:30,71.79240534,9.360120774
8/8/2019 20:35,62.26364971,8.933617036
8/8/2019 20:40,45.6233523,8.110376687
8/8/2019 20:45,64.41356824,9.030049165
8/8/2019 20:50,49.55119153,8.3217157
8/8/2019 20:55,47.60176626,8.218362665
8/8/2019 21:00,44.05010039,8.022126048
8/8/2019 21:05,63.66393528,8.995432077
8/8/2019 21:10,50.18068438,8.354476598
8/8/2019 21:15,40.13649664,7.778624837
8/8/2019 21:20,37.27246642,7.589020327
8/8/2019 21:25,31.76573464,7.195196184
8/8/2019 21:30,65.05635735,9.059782055
8/8/2019 21:35,64.09835725,9.015395938
8/8/2019 21:40,42.96073363,7.956954996
8/8/2019 21:45,59.2815752,8.798625303
8/8/2019 21:50,55.29835252,8.610617217
8/8/2019 21:55,52.47152055,8.471308302
8/8/2019 22:00,75.79696866,9.529787355
8/8/2019 22:05,62.04577774,8.923911092
8/8/2019 22:10,35.70589339,7.481172004
8/8/2019 22:15,39.98271175,7.768677399
8/8/2019 22:20,64.6207211,9.0396529
8/8/2019 22:25,57.68097587,8.724182165
8/8/2019 22:30,55.61273871,8.625797446
8/8/2019 22:35,60.2886132,8.844737368
8/8/2019 22:40,76.38682954,10.09109344
8/8/2019 22:45,59.6105404,8.813748991
8/8/2019 22:50,55.83879853,8.636675417
8/8/2019 22:55,56.99010707,8.691599091
8/8/2019 23:00,39.57558539,7.742219048
8/8/2019 23:05,39.07689679,7.70956181
8/8/2019 23:10,42.34220055,7.918583129
